,Unnamed: 0,MAKE,MODEL,VARIANT,FUELCODE,TRANSMISSIONCODE,FUEL,TRANSMISSION,CC
971,971,FORD,FIGO,Ambiente 1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
972,972,FORD,FIGO,Titanium 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
973,973,FORD,FIGO,Trend 1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
974,974,FORD,FIGO,Titanium Plus 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
975,975,FORD,FIGO,Titanium1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
976,976,FORD,FIGO,Titanium 1.5 Ti-VCT AT (1498 cc),7,1,PETROL,AUTOMATIC,1498
977,977,FORD,FIGO,Titanium Plus 1.5 TDCi (1495 cc),4,0,DIESEL,MANUAL,1495
978,978,FORD,FIGO,SPORTS EDITION (1196 cc),7,0,PETROL,MANUAL,1196
979,979,FORD,FIGO,SPORTS EDITION (1498 cc),4,0,DIESEL,MANUAL,1498
980,980,FORD,FIGO,Titanium Blu (1194 cc),7,0,PETROL,MANUAL,1194
981,981,FORD,FIGO,Titanium Blu Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
982,982,FORD,FIGO,Titanium 1.5 AT (1499 cc),7,1,PETROL,AUTOMATIC,1499
983,983,FORD,FIGO,Titanium 1.2 Ti-VCT MT (1194 cc),7,0,PETROL,MANUAL,1194
984,984,FORD,FIGO,Titanium Plus 1.2 Ti-VCT AT (1194 cc),7,1,PETROL,AUTOMATIC,1194
985,985,FORD,FIGO,TITANIUM 1.2 Ti-VCT AT (1194 cc),7,1,PETROL,AUTOMATIC,1194
986,986,FORD,Figo Aspire,Ambience 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
987,987,FORD,Figo Aspire,Trend 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
988,988,FORD,Figo Aspire, Ambiente 1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
989,989,FORD,Figo Aspire,Titanium 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
990,990,FORD,Figo Aspire, Trend 1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
991,991,FORD,Figo Aspire,Titanium Plus 1.2 Ti-VCT (1196 cc),7,0,PETROL,MANUAL,1196
992,992,FORD,Figo Aspire,Titanium1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
993,993,FORD,Figo Aspire, Titanium 1.5 Ti-VCT AT (1499 cc),7,1,PETROL,AUTOMATIC,1499
994,994,FORD,Figo Aspire, Titanium Plus 1.5 TDCi (1498 cc),4,0,DIESEL,MANUAL,1498
995,995,FORD,Figo Aspire,SPORTS EDITION (1196 cc),7,0,PETROL,MANUAL,1196
996,996,FORD,Figo Aspire,SPORTS EDITION (1498 cc),4,0,DIESEL,MANUAL,1498
997,997,FORD,Figo Aspire,1.2 Petrol Trend Plus MT (1196 cc),7,0,PETROL,MANUAL,1196
998,998,FORD,FREESTYLE,Flair Edition 1.5 TDCi (1499 cc),4,0,DIESEL,MANUAL,1499
999,999,FORD,FREESTYLE,Flair Edition 1.2 Ti-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1000,1000,FORD,FREESTYLE,Ambiente 1.2 i-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1001,1001,FORD,FREESTYLE,Trend 1.2 i-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1002,1002,FORD,FREESTYLE,Titanium 1.2 i-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1003,1003,FORD,FREESTYLE,Titanium + 1.2 i-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1004,1004,FORD,FREESTYLE,Ambiente 1.2 1.5-TDCI (1498 cc),4,0,DIESEL,MANUAL,1498
1005,1005,FORD,FREESTYLE,Trend 1.5-TDCI (1498 cc),4,0,DIESEL,MANUAL,1498
1006,1006,FORD,FREESTYLE,Titanium 1.5-TDCI (1498 cc),4,0,DIESEL,MANUAL,1498
1007,1007,FORD,FREESTYLE,Titanium + 1.5-TDCI (1498 cc),4,0,DIESEL,MANUAL,1498
1008,1008,FORD,FREESTYLE,Trend Plus 1.2 Ti-VCT (1194 cc),7,0,PETROL,MANUAL,1194
1009,1009,FORD,FUSION,1.4 TDCI (DIESEL) (1399 cc),4,0,DIESEL,MANUAL,1399
1010,1010,FORD,FUSION,1.6 DURATEC PETROL (1596 cc),7,0,PETROL,MANUAL,1596
1011,1011,FORD,FUSION PLUS,1.4 DURATORQ TDCi (DIESEL) (1399 cc),4,0,DIESEL,MANUAL,1399
1012,1012,FORD,FUSION PLUS,1.6 DURATEC (PETROL) (1596 cc),7,0,PETROL,MANUAL,1596
1013,1013,FORD,IKON,1.3 CLXi (1299 cc),7,0,PETROL,MANUAL,1299
1014,1014,FORD,IKON,1.3 CNG (1299 cc),3,0,LPG_OR_CNG,MANUAL,1299
1015,1015,FORD,IKON,1.3 EXI (1299 cc),7,0,PETROL,MANUAL,1299
1016,1016,FORD,IKON,1.3 FLAIR (1299 cc),7,0,PETROL,MANUAL,1299
1017,1017,FORD,IKON,1.3 FLAIR JOSH 100 (1299 cc),7,0,PETROL,MANUAL,1299
1018,1018,FORD,IKON,1.3 FLAIR NXT (1299 cc),7,0,PETROL,MANUAL,1299
1019,1019,FORD,IKON,1.3 IRIS (1299 cc),7,0,PETROL,MANUAL,1299
1020,1020,FORD,IKON,1.3 LXI (1299 cc),7,0,PETROL,MANUAL,1299
1021,1021,FORD,IKON,1.3 ROCAM (1297 cc),7,0,PETROL,MANUAL,1297
1022,1022,FORD,IKON,1.4 DURATORQ TDCI (DIESEL) (1399 cc),4,0,DIESEL,MANUAL,1399
1023,1023,FORD,IKON,1.6 EXI (1597 cc),7,0,PETROL,MANUAL,1597
1024,1024,FORD,IKON,1.6 SXI (1597 cc),7,0,PETROL,MANUAL,1597
1025,1025,FORD,IKON,1.6 ZXI CNG (1597 cc),3,0,LPG_OR_CNG,MANUAL,1597
1026,1026,FORD,IKON,1.6 ZXI NXT (1597 cc),7,0,PETROL,MANUAL,1597
1027,1027,FORD,IKON,1.6 ZXI ROCAM (1597 cc),7,0,PETROL,MANUAL,1597
1028,1028,FORD,IKON,1.8 EXI (1753 cc),4,0,DIESEL,MANUAL,1753
1029,1029,FORD,IKON,1.8 EXI NXT (1753 cc),4,0,DIESEL,MANUAL,1753
1030,1030,FORD,IKON,1.8 SXI (1753 cc),4,0,DIESEL,MANUAL,1753
1031,1031,FORD,IKON,1.8 ZXI (1753 cc),4,0,DIESEL,MANUAL,1753
1032,1032,FORD,IKON,1.8 ZXI NXT (1753 cc),4,0,DIESEL,MANUAL,1753
1033,1033,FORD,MUSTANG,GT FASTBACK 5.0 V8 (4951 cc),7,1,PETROL,AUTOMATIC,4951
1034,1034,HINDUSTAN,AMBASSADOR,1800 ISZ (1817 cc),7,0,PETROL,MANUAL,1817
1035,1035,HINDUSTAN,AMBASSADOR,1800 ISZ LPG (1817 cc),3,0,LPG_OR_CNG,MANUAL,1817
1036,1036,HINDUSTAN,AMBASSADOR,2000 DSL (1995 cc),4,0,DIESEL,MANUAL,1995
1037,1037,HINDUSTAN,AMBASSADOR,AVIGO 1800 ISZ MPFI (1817 cc),7,0,PETROL,MANUAL,1817
1038,1038,HINDUSTAN,AMBASSADOR,AVIGO 2000 DSZ (1995 cc),4,0,DIESEL,MANUAL,1995
1039,1039,HINDUSTAN,AMBASSADOR,CLASSIC 1500 DSL (1489 cc),4,0,DIESEL,MANUAL,1489
1040,1040,HINDUSTAN,AMBASSADOR,CLASSIC 1500 DSL AC (1489 cc),4,0,DIESEL,MANUAL,1489
1041,1041,HINDUSTAN,AMBASSADOR,CLASSIC 1800 ISZ CNG (1817 cc),3,0,LPG_OR_CNG,MANUAL,1817
1042,1042,HINDUSTAN,AMBASSADOR,CLASSIC 1800 ISZ MPFI (1817 cc),7,0,PETROL,MANUAL,1817
1043,1043,HINDUSTAN,AMBASSADOR,CLASSIC 2000 DSZ (1995 cc),4,0,DIESEL,MANUAL,1995
1044,1044,HINDUSTAN,AMBASSADOR,GRAND 1500 DSZ (1489 cc),4,0,DIESEL,MANUAL,1489
1045,1045,HINDUSTAN,AMBASSADOR,GRAND 1800 ISZ CNG (1817 cc),3,0,LPG_OR_CNG,MANUAL,1817
1046,1046,HINDUSTAN,AMBASSADOR,GRAND 1800 ISZ MPFI (1817 cc),7,0,PETROL,MANUAL,1817
1047,1047,HINDUSTAN,AMBASSADOR,GRAND 2000 DSZ (1995 cc),4,0,DIESEL,MANUAL,1995
1048,1048,HINDUSTAN,AMBASSADOR,GRAND HARTIC 1800 CNG (1817 cc),3,0,LPG_OR_CNG,MANUAL,1817
1049,1049,HINDUSTAN,AMBASSADOR,NOVA (1489 cc),4,0,DIESEL,MANUAL,1489
1050,1050,HINDUSTAN,AMBASSADOR,CLASSIC 1800 ISZ AC CNG (1817 cc),3,0,LPG_OR_CNG,MANUAL,1817
1051,1051,HINDUSTAN,AMBASSADOR,CLASSIC 1800 ISZ MPFI AC (1817 cc),7,0,PETROL,MANUAL,1817
1052,1052,HINDUSTAN,AMBASSADOR,CLASSIC 1800 ISZ MPFI PS (1817 cc),7,0,PETROL,MANUAL,1817
1053,1053,HINDUSTAN,AMBASSADOR,CLASSIC 2000 DSZ AC (1995 cc),4,0,DIESEL,MANUAL,1995
1054,1054,HINDUSTAN,AMBASSADOR,CLASSIC 2000 DSZ AC PS (1995 cc),4,0,DIESEL,MANUAL,1995
1055,1055,HINDUSTAN,AMBASSADOR,GRAND 1800 ISZ AC SUNROOF (1817 cc),7,0,PETROL,MANUAL,1817
1056,1056,HINDUSTAN,AMBASSADOR,MARK III PETROL (1489 cc),7,0,PETROL,MANUAL,1489
1057,1057,HONDA,ACCORD,2.3 VTi AUTO TRANSMISSION (2254 cc),7,1,PETROL,AUTOMATIC,2254
1058,1058,HONDA,ACCORD,2.3 VTi MANUAL TRANSMISSION (2254 cc),7,0,PETROL,MANUAL,2254
1059,1059,HONDA,ACCORD,2.4 AUTO TRANSMISSION (2354 cc),7,1,PETROL,AUTOMATIC,2354
1060,1060,HONDA,ACCORD,2.4 AUTO TRANSMISSION INSPIRE (2354 cc),7,1,PETROL,AUTOMATIC,2354
1061,1061,HONDA,ACCORD,2.4 MANUAL TRANSMISSION (2354 cc),7,0,PETROL,MANUAL,2354
1062,1062,HONDA,ACCORD,2.4 MANUAL TRANSMISSION INSPIRE (2354 cc),7,0,PETROL,MANUAL,2354
1063,1063,HONDA,ACCORD,3.5 V6 (3471 cc),7,1,PETROL,AUTOMATIC,3471
1064,1064,HONDA,ACCORD,3.5 V6 INSPIRE (3471 cc),7,1,PETROL,AUTOMATIC,3471
1065,1065,HONDA,ACCORD,V6 AUTO TRANSMISSION (2997 cc),7,1,PETROL,AUTOMATIC,2997
1066,1066,HONDA,ACCORD,VTi-L AUTO TRANSMISSION (2354 cc),7,1,PETROL,AUTOMATIC,2354
1067,1067,HONDA,ACCORD,VTi-L MANUAL TRANSMISSION (2354 cc),7,0,PETROL,MANUAL,2354
1068,1068,HONDA,ACCORD,1.6 AUTOMATIC TRANSMISSION (1596 cc),7,1,PETROL,AUTOMATIC,1596
1069,1069,HONDA,ACCORD,hybrid (1993 cc),7,1,PETROL,AUTOMATIC,1993
1070,1070,HONDA,ACCORD,2.4 ELEGANCE AT (2354 cc),7,1,PETROL,AUTOMATIC,2354
1071,1071,HONDA,ACCORD,2.4 ELEGANCE MT (2354 cc),7,0,PETROL,MANUAL,2354
1072,1072,HONDA,AMAZE,1.5 E MANUAL TRANSMISSION DIESEL (1498 cc),4,0,DIESEL,MANUAL,1498
1073,1073,HONDA,AMAZE,1.5 EX MANUAL TRANSMISSION DIESEL (1498 cc),4,0,DIESEL,MANUAL,1498
1074,1074,HONDA,AMAZE,1.5 S MANUAL TRANSMISSION DIESEL (1498 cc),4,0,DIESEL,MANUAL,1498
1075,1075,HONDA,AMAZE,1.5 VX MANUAL TRANSMISSION DIESEL (1498 cc),4,0,DIESEL,MANUAL,1498
1076,1076,HONDA,AMAZE,1.2 E MANUAL TRANSMISSION PETROL (1198 cc),7,0,PETROL,MANUAL,1198
1077,1077,HONDA,AMAZE,1.2 EX MANUAL TRANSMISSION PETROL (1198 cc),7,0,PETROL,MANUAL,1198
1078,1078,HONDA,AMAZE,1.2 S AUTO TRANSMISSION PETROL (1198 cc),7,1,PETROL,AUTOMATIC,1198
1079,1079,HONDA,AMAZE,1.2 S MANUAL TRANSMISSION PETROL (1198 cc),7,0,PETROL,MANUAL,1198
1080,1080,HONDA,AMAZE,1.2 VX AUTO TRANSMISSION PETROL (1198 cc),7,1,PETROL,AUTOMATIC,1198
1081,1081,HONDA,AMAZE,1.2 VX MANUAL TRANSMISSION PETROL (1198 cc),7,0,PETROL,MANUAL,1198
1082,1082,HONDA,AMAZE,1.2 S MT PLUS (P) (1198 cc),7,0,PETROL,MANUAL,1198
1083,1083,HONDA,AMAZE,1.2 SX MT (P) (1198 cc),7,0,PETROL,MANUAL,1198
1084,1084,HONDA,AMAZE,1.2 VX (O) MT (P) (1198 cc),7,0,PETROL,MANUAL,1198
1085,1085,HONDA,AMAZE,1.5 SX MT (D) (1498 cc),4,0,DIESEL,MANUAL,1498
1086,1086,HONDA,AMAZE,1.5 VX (O) MT (D) (1498 cc),4,0,DIESEL,MANUAL,1498
1087,1087,HONDA,AMAZE,S CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1088,1088,HONDA,AMAZE,privlige edition (1197 cc),7,0,PETROL,MANUAL,1197
1089,1089,HONDA,AMAZE,privlige edition (1498 cc),4,0,DIESEL,MANUAL,1498
1090,1090,HONDA,AMAZE,S (O) MT (1198 cc),7,0,PETROL,MANUAL,1198
1091,1091,HONDA,AMAZE,VX CVT (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1092,1092,HONDA,AMAZE,VX CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1093,1093,HONDA,AMAZE,1.5 S (O) MT (1498 cc),4,0,DIESEL,MANUAL,1498
1094,1094,HONDA,AMAZE,1.5 S (O) MT (1498 cc),4,0,DIESEL,MANUAL,1498
1095,1095,HONDA,AMAZE,1.2 E (O) MT (1198 cc),7,0,PETROL,MANUAL,1198
1096,1096,HONDA,AMAZE,1.2 S MT Petrol Special Edition (1199 cc),7,0,PETROL,MANUAL,1199
1097,1097,HONDA,AMAZE,1.2 S CVT Petrol Special Edition (1199 cc),7,1,PETROL,AUTOMATIC,1199
1098,1098,HONDA,AMAZE,Exclusive Edition Petrol (1199 cc),7,0,PETROL,MANUAL,1199
1099,1099,HONDA,AMAZE,1.5 S MT Diesel Special Edition (1498 cc),4,0,DIESEL,MANUAL,1498
1100,1100,HONDA,AMAZE,Exclusive Edition CVT Petrol (1199 cc),7,1,PETROL,AUTOMATIC,1199
1101,1101,HONDA,AMAZE,1.5 S CVT Diesel Special Edition (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1102,1102,HONDA,AMAZE,Exclusive Edition Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1103,1103,HONDA,AMAZE,Exclusive Edition CVT Diesel (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1104,1104,HONDA,AMAZE,1.5 E (O) MT (1498 cc),4,0,DIESEL,MANUAL,1498
1105,1105,HONDA,AMAZE(2018),E (1199 cc),7,0,PETROL,MANUAL,1199
1106,1106,HONDA,AMAZE(2018),S (1199 cc),7,0,PETROL,MANUAL,1199
1107,1107,HONDA,AMAZE(2018),E (1498 cc),4,0,DIESEL,MANUAL,1498
1108,1108,HONDA,AMAZE(2018),S (1498 cc),4,0,DIESEL,MANUAL,1498
1109,1109,HONDA,AMAZE(2018),V (1199 cc),7,0,PETROL,MANUAL,1199
1110,1110,HONDA,AMAZE(2018),S CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1111,1111,HONDA,AMAZE(2018),VX (1199 cc),7,0,PETROL,MANUAL,1199
1112,1112,HONDA,AMAZE(2018),V CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1113,1113,HONDA,AMAZE(2018),V (1498 cc),4,0,DIESEL,MANUAL,1498
1114,1114,HONDA,AMAZE(2018),S CVT (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1115,1115,HONDA,AMAZE(2018),VX (1498 cc),4,0,DIESEL,MANUAL,1498
1116,1116,HONDA,AMAZE(2018),V CVT (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1117,1117,HONDA,BR-V,E-Petrol (1497 cc),7,0,PETROL,MANUAL,1497
1118,1118,HONDA,BR-V,E-Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1119,1119,HONDA,BR-V,S-Petrol (1497 cc),7,0,PETROL,MANUAL,1497
1120,1120,HONDA,BR-V,V-Petrol (1497 cc),7,0,PETROL,MANUAL,1497
1121,1121,HONDA,BR-V,S-Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1122,1122,HONDA,BR-V,VX-Petrol (1497 cc),7,0,PETROL,MANUAL,1497
1123,1123,HONDA,BR-V,V-Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1124,1124,HONDA,BR-V,V CVT (1497 cc),7,1,PETROL,AUTOMATIC,1497
1125,1125,HONDA,BR-V,VX-Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1126,1126,HONDA,BRIO,1.2 E MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1127,1127,HONDA,BRIO,1.2 S (OP) MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1128,1128,HONDA,BRIO,1.2 S MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1129,1129,HONDA,BRIO,1.2 V MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1130,1130,HONDA,BRIO,1.2 EX MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1131,1131,HONDA,BRIO,1.2 S (OP) AUTOMATIC TRANSMISSION (1198 cc),7,1,PETROL,AUTOMATIC,1198
1132,1132,HONDA,BRIO,1.2 V AUTOMATIC TRANSMISSION (1198 cc),7,1,PETROL,AUTOMATIC,1198
1133,1133,HONDA,BRIO,1.2 VX AUTOMATIC TRANSMISSION (1198 cc),7,1,PETROL,AUTOMATIC,1198
1134,1134,HONDA,BRIO,1.2 VX MANUAL TRANSMISSION (1198 cc),7,0,PETROL,MANUAL,1198
1135,1135,HONDA,BRIO,VX BL AT (1198 cc),7,1,PETROL,AUTOMATIC,1198
1136,1136,HONDA,BRIO,VX BL MT (1198 cc),7,0,PETROL,MANUAL,1198
1137,1137,HONDA,CITY,1.3 DX (1343 cc),7,0,PETROL,MANUAL,1343
1138,1138,HONDA,CITY,1.3 EXI (1343 cc),7,0,PETROL,MANUAL,1343
1139,1139,HONDA,CITY,1.3 EXI S (1343 cc),7,0,PETROL,MANUAL,1343
1140,1140,HONDA,CITY,1.3 LXI (1343 cc),7,0,PETROL,MANUAL,1343
1141,1141,HONDA,CITY,1.5 EXI (1493 cc),7,0,PETROL,MANUAL,1493
1142,1142,HONDA,CITY,1.5 EXI AUTO TRANSMISSION (1493 cc),7,1,PETROL,AUTOMATIC,1493
1143,1143,HONDA,CITY,1.5 GXI (1493 cc),7,0,PETROL,MANUAL,1493
1144,1144,HONDA,CITY,1.5 ViTEC (1493 cc),7,0,PETROL,MANUAL,1493
1145,1145,HONDA,CITY,1.5 VTEC (1493 cc),7,0,PETROL,MANUAL,1493
1146,1146,HONDA,CITY,VX (O) MT (1497 cc),7,0,PETROL,MANUAL,1497
1147,1147,HONDA,CITY,VX (O) MT DIESEL (1498 cc),4,0,DIESEL,MANUAL,1498
1148,1148,HONDA,CITY,V CVT (1497 cc),7,1,PETROL,AUTOMATIC,1497
1149,1149,HONDA,CITY,ZX Diesel (1498 cc),4,0,DIESEL,MANUAL,1498
1150,1150,HONDA,CITY,zx  I VTEC CVT (1497 cc),7,1,PETROL,AUTOMATIC,1497
1151,1151,HONDA,CITY,zx idtec (1498 cc),4,0,DIESEL,MANUAL,1498
1152,1152,HONDA,CITY ZX,CVT (1497 cc),7,1,PETROL,AUTOMATIC,1497
1153,1153,HONDA,CITY ZX,EXI (1497 cc),7,0,PETROL,MANUAL,1497
1154,1154,HONDA,CITY ZX,GXI (1497 cc),7,0,PETROL,MANUAL,1497
1155,1155,HONDA,CITY ZX,VTEC (1497 cc),7,0,PETROL,MANUAL,1497
1156,1156,HONDA,CITY ZX,VTEC PLUS (1497 cc),7,0,PETROL,MANUAL,1497
1157,1157,HONDA,CIVIC,1.5 L (1493 cc),7,0,PETROL,MANUAL,1493
1158,1158,HONDA,CIVIC,1.8 E MANUAL TRANSMISSION (1799 cc),7,0,PETROL,MANUAL,1799
1159,1159,HONDA,CIVIC,1.8 S AUTO TRANSMISSION (1799 cc),7,1,PETROL,AUTOMATIC,1799
1160,1160,HONDA,CIVIC,1.8 S MANUAL TRANSMISSION (1799 cc),7,0,PETROL,MANUAL,1799
1161,1161,HONDA,CIVIC,1.8 S MANUAL TRANSMISSION ELEGANCE (1799 cc),7,0,PETROL,MANUAL,1799
1162,1162,HONDA,CIVIC,1.8 S MANUAL TRANSMISSION INSPIRE (1799 cc),7,0,PETROL,MANUAL,1799
1163,1163,HONDA,CIVIC,1.8 V AUTO TRANS WITH SUNROOF (1799 cc),7,1,PETROL,AUTOMATIC,1799
1164,1164,HONDA,CIVIC,1.8 V AUTO TRANSMISSION (1799 cc),7,1,PETROL,AUTOMATIC,1799
1165,1165,HONDA,CIVIC,1.8 V AUTO TRANSMISSION ELEGANCE (1799 cc),7,1,PETROL,AUTOMATIC,1799
1166,1166,HONDA,CIVIC,1.8 V AUTO TRANSMISSION INSPIRE (1799 cc),7,1,PETROL,AUTOMATIC,1799
1167,1167,HONDA,CIVIC,1.8 V MANUAL TRANS WITH SUNROOF (1799 cc),7,0,PETROL,MANUAL,1799
1168,1168,HONDA,CIVIC,1.8 V MANUAL TRANSMISSION (1799 cc),7,0,PETROL,MANUAL,1799
1169,1169,HONDA,CIVIC,1.8 V MANUAL TRANSMISSION ELEGANCE (1799 cc),7,0,PETROL,MANUAL,1799
1170,1170,HONDA,CIVIC,1.8 V MANUAL TRANSMISSION INSPIRE (1799 cc),7,0,PETROL,MANUAL,1799
1171,1171,HONDA,CIVIC,SPORT (1799 cc),7,0,PETROL,MANUAL,1799
1172,1172,HONDA,CIVIC,MT SPORT (1799 cc),7,0,PETROL,MANUAL,1799
1173,1173,HONDA,CIVIC,V CVT Petrol (1799 cc),7,1,PETROL,AUTOMATIC,1799
1174,1174,HONDA,CIVIC,VX CVT Petrol (1799 cc),7,1,PETROL,AUTOMATIC,1799
1175,1175,HONDA,CIVIC,ZX CVT Petrol (1799 cc),7,1,PETROL,AUTOMATIC,1799
1176,1176,HONDA,CIVIC,VX Diesel (1597 cc),4,0,DIESEL,MANUAL,1597
1177,1177,HONDA,CIVIC,ZX Diesel (1597 cc),4,0,DIESEL,MANUAL,1597
1178,1178,HONDA,CIVIC HYBRID,1.3 L i-VTEC (1300 cc),7,0,PETROL,MANUAL,1300
1179,1179,HONDA,CRV,2.0 RVI AUTO TRANSMISSION (1995 cc),7,1,PETROL,AUTOMATIC,1995
1180,1180,HONDA,CRV,2.0 RVI MANUAL TRANSMISSION (1995 cc),7,0,PETROL,MANUAL,1995
1181,1181,HONDA,CRV,2.0L 2WD (1997 cc),7,1,PETROL,AUTOMATIC,1997
1182,1182,HONDA,CRV,2.4 RVI AUTO TRANSMISSION (2354 cc),7,1,PETROL,AUTOMATIC,2354
1183,1183,HONDA,CRV,2.4 RVI MANUAL TRANSMISSION (2354 cc),7,0,PETROL,MANUAL,2354
1184,1184,HONDA,CRV,2.4 RVSI AUTO TRANSMISSION (2354 cc),7,1,PETROL,AUTOMATIC,2354
1185,1185,HONDA,CRV,2.4 RVSI MANUAL TRANSMISSION (2354 cc),7,0,PETROL,MANUAL,2354
1186,1186,HONDA,CRV,2.4L 4WD AUTO TRANSMISSION (2354 cc),7,1,PETROL,AUTOMATIC,2354
1187,1187,HONDA,CRV,2.4L 4WD MANUAL TRANSMISSION (2354 cc),7,0,PETROL,MANUAL,2354
1188,1188,HONDA,CRV,2.0L 2WD AUTO TRANSMISSION (1997 cc),7,1,PETROL,AUTOMATIC,1997
1189,1189,HONDA,CRV,2.4L 4WD AUTO TRANSMISSION AVN (2354 cc),7,1,PETROL,AUTOMATIC,2354
1190,1190,HONDA,CRV,2.4 MT SUNROOF (2354 cc),7,0,PETROL,MANUAL,2354
1191,1191,HONDA,CRV,2.4 AT SUNROOF (2354 cc),7,1,PETROL,AUTOMATIC,2354
1192,1192,HONDA,CRV,2WD Diesel AT (1597 cc),4,1,DIESEL,AUTOMATIC,1597
1193,1193,HONDA,CRV,AWD Diesel AT (1597 cc),4,1,DIESEL,AUTOMATIC,1597
1194,1194,HONDA,CRV,2WD Petrol CVT (1997 cc),7,1,PETROL,AUTOMATIC,1997
1195,1195,HONDA,JAZZ,1.2 MT (1198 cc),7,0,PETROL,MANUAL,1198
1196,1196,HONDA,JAZZ,1.2 MT ACTIVE (1198 cc),7,0,PETROL,MANUAL,1198
1197,1197,HONDA,JAZZ,1.2 MT MODE (1198 cc),7,0,PETROL,MANUAL,1198
1198,1198,HONDA,JAZZ,1.2 X (1198 cc),7,1,PETROL,AUTOMATIC,1198
1199,1199,HONDA,JAZZ,1.2 S (1198 cc),7,0,PETROL,MANUAL,1198
1200,1200,HONDA,JAZZ,1.2 SELECT EDITION (1198 cc),7,0,PETROL,MANUAL,1198
1201,1201,HONDA,JAZZ,1.2 E MT (1198 cc),7,0,PETROL,MANUAL,1198
1202,1202,HONDA,JAZZ,1.2 S AT (1198 cc),7,1,PETROL,AUTOMATIC,1198
1203,1203,HONDA,JAZZ,1.2 S MT (1198 cc),7,0,PETROL,MANUAL,1198
1204,1204,HONDA,JAZZ,1.2 SV MT (1198 cc),7,0,PETROL,MANUAL,1198
1205,1205,HONDA,JAZZ,1.2 V AT (1198 cc),7,1,PETROL,AUTOMATIC,1198
1206,1206,HONDA,JAZZ,1.2 V MT (1198 cc),7,0,PETROL,MANUAL,1198
1207,1207,HONDA,JAZZ,1.2 VX MT (1198 cc),7,0,PETROL,MANUAL,1198
1208,1208,HONDA,JAZZ,1.5 E MT (1498 cc),4,0,DIESEL,MANUAL,1498
1209,1209,HONDA,JAZZ,1.5 S MT (1498 cc),4,0,DIESEL,MANUAL,1498
1210,1210,HONDA,JAZZ,1.5 SV MT (1498 cc),4,0,DIESEL,MANUAL,1498
1211,1211,HONDA,JAZZ,1.5 V MT (1498 cc),4,0,DIESEL,MANUAL,1498
1212,1212,HONDA,JAZZ,1.5 VX MT (1498 cc),4,0,DIESEL,MANUAL,1498
1213,1213,HONDA,JAZZ,privlige edition (1197 cc),7,1,PETROL,AUTOMATIC,1197
1214,1214,HONDA,JAZZ,privlige edition AT (1197 cc),7,1,PETROL,AUTOMATIC,1197
1215,1215,HONDA,JAZZ,privlige edition (1498 cc),4,1,DIESEL,AUTOMATIC,1498
1216,1216,HONDA,JAZZ,VX CVT (1198 cc),7,1,PETROL,AUTOMATIC,1198
1217,1217,HONDA,JAZZ,V CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1218,1218,HONDA,JAZZ,S CVT (1199 cc),7,1,PETROL,AUTOMATIC,1199
1219,1219,HONDA,JAZZ,V (1199 cc),7,0,PETROL,MANUAL,1199
1220,1220,HONDA,JAZZ,VX (1199 cc),7,0,PETROL,MANUAL,1199
1221,1221,HONDA,JAZZ,ZX (1199 cc),7,0,PETROL,MANUAL,1199
